date,hour,ping,download,upload,WLAN,Cell,latitude,longitude,room,floor,name
04/28/22,13:18:00,23,54.077,106.161,--:--,--:--,43.7095205563175,5.50637505391722,NA,Rdc,Louis
04/29/22,11:24:00,23,108.775,110.416,--:--,--:--,43.7096301243224,5.50647657406682,B16,RdC,Louis
04/29/22,11:28:00,23,43.177,94.847,--:--,--:--,43.7101059242035,5.50656768541882,bat B 2,Nv1,Louis
04/29/22,11:30:00,22,74.593,56.116,--:--,--:--,43.7099931399101,5.50651131107162,bat B2,Nv1,Louis
04/29/22,11:31:00,22,81.98,54.142,--:--,--:--,43.7098957770526,5.50644697666934,bat B2,Nv1,Louis
04/29/22,11:34:00,24,0.017,0.489,--:--,--:--,43.7097753567042,5.50637386174643,bat B2,Nv1,Louis
04/29/22,11:36:00,23,60.08,36.534,--:--,--:--,43.7096428413315,5.506388355555,bat B2,Nv1,Louis
04/29/22,11:37:00,23,39.302,50.518,--:--,--:--,43.7096526852725,5.50632369826246,hallbat B2,Nv1,Louis
04/29/22,11:39:00,23,57.823,51.806,--:--,--:--,43.7098390253493,5.5064762120883,bat B1,RdC,Louis
04/29/22,11:41:00,23,81.833,52.075,--:--,--:--,43.709930829675,5.50640893204229,escbat B,RdC,Louis
04/29/22,11:45:00,23,79.508,98.672,--:--,--:--,43.7095205563175,5.50637505391722,salle B16,RdC,Louis
04/29/22,11:47:00,22,95.311,101.184,--:--,--:--,43.7096800166418,5.50640033112958,labo Droite B1,RdC,Louis
04/29/22,11:48:00,23,115.035,105.994,--:--,--:--,43.7097175537018,5.50637291231212,labo Droite B1,RdC,Louis
04/29/22,11:49:00,22,95.261,115.329,--:--,--:--,43.7097440781414,5.50641708706775,labo Centre B1,RdC,Louis
04/29/22,11:51:00,23,38.75,76.796,--:--,--:--,43.7097440179951,5.50643789415616,couloir labo B1,RdC,Louis
04/29/22,11:52:00,22,65.39,51.622,--:--,--:--,43.7098379726311,5.50642469564539,labo gauche B1,RdC,Louis
04/29/22,11:53:00,22,74.876,116.761,--:--,--:--,43.7098031218403,5.50645678437655,labo gauche B1,RdC,Louis
04/29/22,12:02:00,23,52.308,54.154,--:--,--:--,43.7097391759604,5.50651769762825,salle B15,RdC,Louis
04/29/22,12:03:00,22,93.143,53.714,--:--,--:--,43.7097914402494,5.50650179946771,salle B15,RdC,Louis
04/29/22,12:09:00,23,4.674,9.921,--:--,--:--,43.7094923284584,5.50666252854541,salle C22,Nv1,Louis
04/29/22,12:33:00,23,46.229,55.656,--:--,--:--,43.7094360701235,5.50645842113903,hall Fixe,RdC,Louis
04/29/22,12:50:00,22,42.352,50.951,--:--,--:--,43.7094467041334,5.50645121734343,hall Fixe,RdC,Louis
04/29/22,13:09:00,22,73.443,76.619,--:--,--:--,43.7095011436423,5.50659176505218,salle C23,Nv1,Louis
04/29/22,13:12:00,114,90.824,89.802,--:--,--:--,43.7094933415737,5.5064962371288,salle C23,Nv1,Louis
04/29/22,13:13:00,24,2.711,0.633,--:--,--:--,43.7094059793139,5.50650630772984,salle C23,Nv1,Louis
04/29/22,13:15:00,24,1.615,1.663,--:--,--:--,43.7094059793139,5.50650630772984,salle C23,Nv1,Louis
04/29/22,13:17:00,24,3.479,5.258,--:--,--:--,43.7094708517879,5.50651573196498,salle C23,Nv1,Louis
04/29/22,13:19:00,23,3.701,6.634,--:--,--:--,43.7094728100307,5.50647369769061,salle C23,Nv1,Louis
04/29/22,13:20:00,24,3.102,8.24,--:--,--:--,43.7094358368215,5.50648178560502,salle C23,Nv1,Louis
04/29/22,13:32:00,23,7.008,17.691,--:--,--:--,43.709529788641,5.50722861819429,zone 3,RdC,Louis
04/29/22,13:47:00,22,8.213,8.343,--:--,--:--,43.7090575390574,5.50672686329062,zone 1,RdC,Louis
04/29/22,13:49:00,23,1.228,9.002,--:--,--:--,43.7091566457429,5.50661781386887,zone 1,RdC,Louis
04/29/22,13:51:00,25,2.211,7.274,--:--,--:--,43.7091923579337,5.50664710742328,zone 1,RdC,Louis
04/29/22,13:55:00,24,7.485,15.754,--:--,--:--,43.7091920267964,5.50645144414929,zone 1,RdC,Louis
05/02/22,10:32:00,28,46.874,52.055,--:--,--:--,43.7095679566456,5.50632310839043,hall 2 test All,Nv1,Louis
05/02/22,10:33:00,23,27.554,35.105,--:--,--:--,43.7095679566456,5.50632310839043,hall 2 test All,Nv1,Louis
05/02/22,10:34:00,23,33.175,35.144,--:--,--:--,43.7095679566456,5.50632310839043,hall 2 test All,Nv1,Louis
05/02/22,11:02:00,23,91.14,53.789,--:--,--:--,43.7096313367077,5.50597158997036,CDI,RdC,Louis
05/02/22,14:13:00,22,51.307,54.787,--:--,--:--,43.7099729630609,5.50614659252574,salle A25,Nv1,Louis
05/02/22,15:01:00,22,99.199,57.136,--:--,--:--,43.7094372481725,5.50659973813669,salle C13,RdC,Louis
05/02/22,15:02:00,24,2.08,6.084,--:--,--:--,43.7094897231103,5.50672807663207,C13,RdC,Louis
05/02/22,15:02:00,24,3.798,9.545,--:--,--:--,43.7094938045295,5.50665660545835,C13,RdC,Louis
05/02/22,15:03:00,22,106.753,55.671,--:--,--:--,43.7093976467566,5.50649968823902,C13,RdC,Louis
05/02/22,15:04:00,22,88.971,46.378,--:--,--:--,43.7094468761834,5.50655076448777,C13,RdC,Louis
05/03/22,10:43:00,22,95.737,78.699,--:--,--:--,43.7095563797258,5.50599521796545,couloir CDI,RdC,Louis
05/03/22,10:44:00,22,54.875,60.117,--:--,--:--,43.7095859952217,5.50604985946939,couloir CDI,RdC,Louis
05/03/22,10:45:00,23,26.151,56.132,--:--,--:--,43.7096139496812,5.5061051980577,couloir CDI,RdC,Louis
05/03/22,10:46:00,22,15.29,29.028,--:--,--:--,43.7095928116344,5.50614145995914,couloir CDI,RdC,Louis
05/03/22,10:48:00,22,20.04,30.362,--:--,--:--,43.7095996038766,5.50619571528924,Couloir CDI,RdC,Louis
05/03/22,10:49:00,23,19.029,36.169,--:--,--:--,43.7095205563175,5.50637505391722,couloir CDI hall,RdC,Louis
05/03/22,10:51:00,22,31.858,41.002,--:--,--:--,43.7094972497062,5.50647818151256,sas salle De SI,RdC,Louis
05/03/22,10:52:00,22,19.882,33.398,--:--,--:--,43.7094320769696,5.50632836933451,couloir Administration,RdC,Louis
05/03/22,10:53:00,22,11.414,18.407,--:--,--:--,43.7093713079266,5.50636518308775,couloir Administration,RdC,Louis
05/03/22,10:55:00,22,13.178,26.185,--:--,--:--,43.7092846520642,5.50628877753542,couloir Administration,RdC,Louis
05/03/22,10:56:00,90,18.567,11.91,--:--,--:--,43.7095205563175,5.50637505391722,couloir Administration,RdC,Louis
05/03/22,10:57:00,23,20.728,40.349,--:--,--:--,43.7092526317783,5.50632632612178,couloir Administration,RdC,Louis
05/03/22,10:59:00,23,2.344,4.648,--:--,--:--,43.7092834245061,5.50623770565133,couloir informaticien,RdC,Louis
05/03/22,11:01:00,23,2.823,10.949,--:--,--:--,43.7093181024365,5.50622904301966,hall Administration,RdC,Louis
05/03/22,11:05:00,24,16.882,29.455,--:--,--:--,43.7092504801858,5.50621794292653,couloir informaticien,RdC,Louis
05/03/22,14:09:00,23,92.827,57.193,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:10:00,23,97.499,56.185,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:12:00,25,78.944,58.543,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:21:00,25,61.972,55.649,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:25:00,22,71.743,57.26,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:31:00,24,69.006,55.679,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:35:00,23,64.969,57.131,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:37:00,24,50.331,55.662,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/03/22,14:38:00,25,93.602,56.694,--:--,--:--,43.7100583764069,5.50648498461652,salle B12,RdC,Louis
05/04/22,09:00:00,23,4.432,10.405,--:--,--:--,43.7092491774065,5.50641835073787,salle De perm 1,RdC,Louis
05/04/22,09:02:00,22,9.75,22.775,--:--,--:--,43.709259543566,5.50634076032645,salle perm 1,RdC,Louis
05/04/22,09:03:00,22,1.108,20.653,--:--,--:--,43.7095205563175,5.50637505391722,salle De perm 2,RdC,Louis
05/04/22,09:12:00,23,61.431,77.084,--:--,--:--,43.7092159848144,5.50620351605784,couloir informaticien,RdC,Louis
05/04/22,09:15:00,22,88.976,87.277,--:--,--:--,43.7091210914832,5.50616664616402,couloir informaticien,RdC,Louis
05/04/22,09:17:00,22,65.574,73.829,--:--,--:--,43.7090042378619,5.50612946620117,hall informaticien,RdC,Louis
05/04/22,09:21:00,23,108.339,100.808,--:--,--:--,43.7090389186139,5.50613634737266,salle informaticien,RdC,Louis
05/04/22,09:24:00,23,16.992,30.37,--:--,--:--,43.7096464267307,5.50627306575038,couloir A1,RdC,Louis
05/04/22,09:26:00,23,39.848,52.795,--:--,--:--,43.7096948033977,5.50624288106368,couloir A1,RdC,Louis
05/04/22,09:27:00,22,5.347,58.339,--:--,--:--,43.7097303752325,5.50621348550564,couloir A1,RdC,Louis
05/04/22,09:30:00,34,101.91,101.311,--:--,--:--,43.7098299015896,5.50609963702544,bat A1,RdC,Louis
05/04/22,09:31:00,22,85.573,111.19,--:--,--:--,43.7098723862151,5.50613210734639,bat A1,RdC,Louis
05/04/22,09:33:00,23,65.209,54.11,--:--,--:--,43.7098964957015,5.50610955114558,bat A1,RdC,Louis
05/04/22,09:34:00,22,20.666,22.174,--:--,--:--,43.7099425706564,5.50608465533935,bat A1,RdC,Louis
05/04/22,09:35:00,23,0.377,0.579,--:--,--:--,43.7099164052965,5.50607186950865,bat A1,RdC,Louis
05/04/22,09:36:00,23,46.802,75.883,--:--,--:--,43.7099505449387,5.50605201294826,bat A1,RdC,Louis
05/04/22,09:39:00,22,62.197,46.714,--:--,--:--,43.7100245476044,5.50599140311581,zone 8,RdC,Louis
05/04/22,09:41:00,22,44.178,45.216,--:--,--:--,43.7100245476044,5.50599140311581,zone 8,RdC,Louis
05/04/22,09:42:00,22,19.146,28.571,--:--,--:--,43.7099943885741,5.50599234120301,zone 8,RdC,Louis
05/04/22,09:44:00,23,42.045,51.483,--:--,--:--,43.7100067018254,5.50603186289587,zone 8,RdC,Louis
05/04/22,09:45:00,82,26.731,34.245,--:--,--:--,43.710021351715,5.5059470911693,zone 8,RdC,Louis
05/04/22,09:47:00,22,25.472,21.459,--:--,--:--,43.7100756716427,5.50610235010041,zone 8,RdC,Louis
05/04/22,09:48:00,23,44.238,108.841,--:--,--:--,43.7099687217634,5.5061859137401,zone 8,RdC,Louis
05/04/22,09:49:00,22,58.175,86.868,--:--,--:--,43.7099120940183,5.50622860936423,zone 8,RdC,Louis
05/04/22,09:50:00,22,56.381,51.941,--:--,--:--,43.7099469915721,5.50632236843813,zone 8,RdC,Louis
05/04/22,09:52:00,23,0.077,0.357,--:--,--:--,43.7098824624677,5.50637080913413,zone 8 esc secours B,RdC,Louis
05/04/22,09:53:00,23,7.146,8.398,--:--,--:--,43.709840317492,5.50626073184301,zone 8,RdC,Louis
05/04/22,09:55:00,23,0.456,0.621,--:--,--:--,43.7098185943588,5.50623245552617,zone 8,RdC,Louis
05/04/22,09:56:00,23,7.741,15.182,--:--,--:--,43.7097524677423,5.50624601466851,zone 8,RdC,Louis
05/04/22,09:58:00,24,23.707,102.945,--:--,--:--,43.7098843927944,5.50624121930474,zone 8,RdC,Louis
05/04/22,09:59:00,22,9.016,76.615,--:--,--:--,43.7100466620081,5.50612959791974,zone 8,RdC,Louis
05/04/22,10:04:00,24,0.032,0.473,--:--,--:--,43.7101805487184,5.50660079263102,zone 8,RdC,Louis
05/06/22,10:30:00,23,74.211,27.025,--:--,--:--,43.7096776043365,5.50688682950138,salle D11,RdC,Louis
05/06/22,10:40:00,24,46.645,23.078,--:--,--:--,43.7096776043365,5.50688682950138,salle D11,RdC,Louis
05/06/22,10:50:00,23,66.66,24.216,--:--,--:--,43.7095205563175,5.50637505391722,salle D11,RdC,Louis
05/06/22,10:55:00,23,64.904,24.248,--:--,--:--,43.709711945301,5.50689383000196,D11,RdC,Louis
05/06/22,11:01:00,22,24.793,10.867,--:--,--:--,43.7096856344467,5.50682372901358,D11,RdC,Louis
05/06/22,11:04:00,24,38.115,22.083,--:--,--:--,43.7096463174944,5.50688119173628,D11,RdC,Louis
05/06/22,12:10:00,23,26.942,29.909,--:--,--:--,43.7091081210181,5.50690139618814,cantine Face Borne,RdC,Louis
05/06/22,12:11:00,23,24.663,82.604,--:--,--:--,43.7091081210181,5.50690139618814,cantine Face Borne,RdC,Louis
05/06/22,12:13:00,23,53.795,79.736,--:--,--:--,43.7090965659529,5.50690858320218,cantine Face Borne 1 plexiglass,RdC,Louis
05/06/22,12:35:00,22,22.997,44.544,--:--,--:--,43.7095807530486,5.50676983508816,couloir DC2,Nv1,Louis
05/06/22,12:36:00,23,17.306,26.034,--:--,--:--,43.709604135826,5.50679272679687,hall DC2,Nv1,Louis
05/06/22,12:37:00,23,33.971,44.885,--:--,--:--,43.7096083976287,5.50684057929183,couloir D2,Nv1,Louis
05/06/22,12:38:00,22,41.922,48.541,--:--,--:--,43.7096205958338,5.50687155469123,couloir D2,Nv1,Louis
05/06/22,12:39:00,23,28.537,44.148,--:--,--:--,43.7096544700502,5.50691432545756,couloir D2,Nv1,Louis
05/06/22,12:40:00,22,23.141,46.905,--:--,--:--,43.7096612995626,5.50696894919429,couloir D2,Nv1,Louis
05/06/22,12:41:00,22,80.378,104.625,--:--,--:--,43.7096895788753,5.50699995153667,couloir D2,Nv1,Louis
05/06/22,12:42:00,22,92.509,109.948,--:--,--:--,43.7096875889503,5.50703464370238,couloir D2,Nv1,Louis
05/06/22,12:44:00,24,73.973,108.04,--:--,--:--,43.7097090182487,5.5070823665128,couloir D2,Nv1,Louis
05/06/22,12:45:00,23,36.374,38.503,--:--,--:--,43.709576503615,5.50684156588733,hall D2,Nv1,Louis
05/06/22,12:47:00,23,23.407,26.406,--:--,--:--,43.7095275616351,5.50681732710478,cage escalier DC,Nv1,Louis
05/06/22,12:48:00,22,63.245,44.018,--:--,--:--,43.7095463408768,5.50683326610039,cage escalier DC,Nv1,Louis
05/06/22,12:50:00,24,36.482,40.376,--:--,--:--,43.7095609770228,5.50682081295474,cage escalier DC,RdC,Louis
05/06/22,12:51:00,23,20.944,39.118,--:--,--:--,43.7095757024408,5.5067845449079,coin Culture,RdC,Louis
05/06/22,12:52:00,23,26.264,29.82,--:--,--:--,43.7096232498393,5.50684722756341,couloir D1,RdC,Louis
05/06/22,12:56:00,22,55.687,45.175,--:--,--:--,43.7097359323143,5.5071053790295,salle D13,RdC,Louis
05/06/22,12:57:00,23,34.145,52.638,--:--,--:--,43.7097838386485,5.50706160530871,salle D13,RdC,Louis
05/06/22,12:58:00,22,48.443,60.041,--:--,--:--,43.7098090675343,5.50712671787463,salle C13,RdC,Louis
05/06/22,12:59:00,22,37.538,54.093,--:--,--:--,43.7095205563175,5.50637505391722,salle D13,RdC,Louis
05/06/22,13:01:00,22,92.976,40.543,--:--,--:--,43.7097835260135,5.50722175598196,salle D13,RdC,Louis
05/06/22,13:02:00,23,96.741,32.195,--:--,--:--,43.7098434649343,5.50718774431815,salle D13,RdC,Louis
05/06/22,13:03:00,22,86.1,28.745,--:--,--:--,43.7098169787557,5.5071550942493,salle D13,RdC,Louis
05/06/22,13:04:00,22,75.894,30.584,--:--,--:--,43.7098096779654,5.5071933151836,salle D13,RdC,Louis
05/06/22,13:06:00,23,99.501,29.274,--:--,--:--,43.7098072679126,5.50712927105948,salle D13,RdC,Louis
05/06/22,13:08:00,22,37.82,108.349,--:--,--:--,43.7096855740168,5.50731051168478,couloir D1,RdC,Louis
05/06/22,13:09:00,22,113.178,118.966,--:--,--:--,43.7096916365347,5.50726040595774,couloir D1,RdC,Louis
05/06/22,13:10:00,23,92.821,91.751,--:--,--:--,43.7096776854181,5.50722596472193,zone 3,RdC,Louis
05/06/22,15:15:00,23,85.863,75.695,--:--,--:--,43.7097383415418,5.506511431711,B26,Nv1,Louis
05/06/22,15:16:00,22,40.529,44.165,--:--,--:--,43.7096703179908,5.50635479925495,labo SVT gauche,Nv1,Louis
05/06/22,15:18:00,22,33.035,44.278,--:--,--:--,43.7097218894153,5.50637881551495,labo SVT gauche,Nv1,Louis
05/06/22,15:19:00,22,11.042,34.307,--:--,--:--,43.7096716798646,5.50635298258175,labo SVT gauche,Nv1,Louis
05/06/22,15:20:00,22,31.272,39.716,--:--,--:--,43.7097212391451,5.50642348299553,couloir labo SVT,Nv1,Louis
05/06/22,15:22:00,22,18.044,31.276,--:--,--:--,43.7097693705388,5.50644449585755,couloir labo SVT,Nv1,Louis
05/06/22,15:36:00,22,50.102,51.389,--:--,--:--,43.7096427261688,5.50640752883865,salle B27,Nv1,Louis
05/06/22,15:37:00,23,45.277,62.825,--:--,--:--,43.709700533414,5.5064250383399,salle B27,Nv1,Louis
05/06/22,15:38:00,23,38.281,63.753,--:--,--:--,43.7096843825938,5.5065007243345,salle B27,Nv1,Louis
05/06/22,15:39:00,22,52.046,56.549,--:--,--:--,43.7096296122699,5.50647606235944,salle B27 pile sous la Borne,Nv1,Louis
05/06/22,15:40:00,22,68.791,57.386,--:--,--:--,43.7096646095868,5.50645265457803,salle B27,Nv1,Louis
05/06/22,15:42:00,23,88.605,54.657,--:--,--:--,43.7097234212881,5.50651367899221,salle B27,Nv1,Louis
05/06/22,15:43:00,22,73.841,54.213,--:--,--:--,43.7097307976116,5.50643578321797,salle B27,Nv1,Louis
05/06/22,15:47:00,22,49.009,51.893,--:--,--:--,43.7091860843079,5.50644656532899,zone 1,RdC,Louis
05/06/22,15:48:00,22,14.312,44.624,--:--,--:--,43.7091527805641,5.5064240265925,zone 1,RdC,Louis
05/06/22,15:51:00,23,8.272,20.971,--:--,--:--,43.7093591702625,5.5064502508626,zone 2 Banc,RdC,Louis
05/06/22,15:52:00,24,3.963,7.661,--:--,--:--,43.7093645632257,5.50653702646076,zone 2,RdC,Louis
05/06/22,15:53:00,22,1.81,11.327,--:--,--:--,43.7092881943324,5.5065592047311,zone 2 Banc,RdC,Louis
05/06/22,15:54:00,22,0.6,3.854,--:--,--:--,43.7092541763971,5.50658693587229,zone 2,RdC,Louis
05/06/22,15:56:00,24,10.534,31.81,--:--,--:--,43.7092090219673,5.50672431544493,zone 2 Banc,RdC,Louis
05/09/22,08:11:00,23,83.884,92.237,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:13:00,23,76.16,114.218,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:15:00,24,68.672,119.272,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:18:00,24,64.794,115.226,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:22:00,23,60.409,108.335,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:26:00,33,30.362,87.594,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:33:00,27,82.946,117.098,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:37:00,23,67.23,105.137,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,08:39:00,24,88.02,111.465,--:--,--:--,43.7099697131513,5.5061485235685,salle A25,Nv1,Louis
05/09/22,09:02:00,22,32.778,56.29,--:--,--:--,43.7099939039199,5.50606255239165,salle A25,Nv1,Louis
05/09/22,09:03:00,22,54.757,86.78,--:--,--:--,43.7099474724995,5.50610658999722,salle A25,Nv1,Louis
05/09/22,09:59:00,22,103.948,54.698,--:--,--:--,43.7098665191103,5.50625168610031,salle A27,Nv1,Louis
05/09/22,10:00:00,23,87.974,61.519,--:--,--:--,43.7099130653021,5.50622462720401,salle A27,Nv1,Louis
05/09/22,12:44:00,23,16.197,22.109,--:--,--:--,43.709150183658,5.50639207830656,cafétéria,RdC,Louis
05/09/22,12:45:00,23,14.026,41.73,--:--,--:--,43.7092289294147,5.50632839994947,cafétéria,RdC,Louis
05/09/22,12:47:00,22,30.664,50.386,--:--,--:--,43.7091425023374,5.50627108947404,cafétéria,RdC,Louis
05/09/22,12:48:00,24,45.278,54.182,--:--,--:--,43.7091426154069,5.50626903078143,cafétéria,RdC,Louis
05/09/22,12:49:00,23,20.746,45.237,--:--,--:--,43.7091442887029,5.50632285112462,cafétéria,RdC,Louis
05/09/22,12:50:00,25,15.239,38.555,--:--,--:--,43.7091837838603,5.50630415574602,cafétéria,RdC,Louis
05/09/22,12:54:00,48,4.718,7.225,--:--,--:--,43.7091552649322,5.50641914675967,zone 1,RdC,Louis
05/09/22,12:57:00,48,5.819,0.876,--:--,--:--,43.7091346369308,5.50638404309527,zone 1,RdC,Louis
05/09/22,12:59:00,50,3.581,2.014,--:--,--:--,43.7090702275342,5.50624436609169,zone 0,RdC,Louis
05/09/22,13:02:00,25,1.001,7.427,--:--,--:--,43.7090257831749,5.50650916057342,zone 0,RdC,Louis
05/09/22,13:04:00,22,5.637,23.466,--:--,--:--,43.7089576705707,5.50643097553404,zone 0,RdC,Louis
05/09/22,13:05:00,22,39.122,67.947,--:--,--:--,43.7089822762994,5.50653005585744,zone 0,RdC,Louis
05/09/22,15:02:00,25,44.475,57.716,--:--,--:--,43.7096910587754,5.50725878663641,salle D29,Nv1,Louis
05/09/22,17:00:00,23,62.11,37.375,--:--,--:--,43.7096110819268,5.50741434534811,salle D28,Nv1,Louis
05/09/22,17:02:00,22,49.722,47.678,--:--,--:--,43.7096464120873,5.50747062137714,salle D28,Nv1,Louis
05/09/22,17:03:00,23,42.237,55.611,--:--,--:--,43.7096697062072,5.50740874454533,salle D28,Nv1,Louis
05/10/22,12:03:00,22,44.278,96.224,--:--,--:--,43.7098523085195,5.50625209809118,salle A18,RdC,Louis
05/10/22,12:04:00,22,89.274,100.686,--:--,--:--,43.709832123831,5.50617946154975,salle A18,RdC,Louis
05/13/22,09:39:00,24,12.503,39.058,--:--,--:--,43.7099620853357,5.50653655480102,B14,RdC,Louis
05/13/22,09:56:00,23,68.729,39.571,--:--,--:--,43.710010857294,5.50655771097803,B14,RdC,Louis
05/13/22,09:57:00,22,61.916,57.525,--:--,--:--,43.7100213071515,5.50662066491068,B14,RdC,Louis
05/13/22,09:59:00,23,81.832,63.195,--:--,--:--,43.7099929901224,5.5066029811527,B14,RdC,Louis
05/02/22,10:24:00,22,41.618,49.66,--:--,--:--,43.7095205563175,5.50637505391722,NA,Rdc,Arthur
05/02/22,10:28:00,22,24.065,26.341,--:--,--:--,43.7095205563175,5.50637505391722,NA,Rdc,Arthur
05/06/22,11:13:00,23,58.852,54.662,--:--,--:--,43.7097739902828,5.50653377559411,salle B15,RdC,Arthur
05/06/22,15:14:00,22,27.005,47.484,--:--,--:--,43.7097535089087,5.50645934016413,b26,Nv1,Arthur
05/06/22,15:16:00,24,33.385,101.315,--:--,--:--,43.7097436139918,5.50650969887454,b26,Nv1,Arthur
05/06/22,15:18:00,22,46.218,80.445,--:--,--:--,43.7098294960422,5.50654436251079,b26,Nv1,Arthur
05/06/22,15:20:00,22,51.398,86.48,--:--,--:--,43.7098407845517,5.50649684081159,b26,Nv1,Arthur
05/06/22,15:21:00,22,71.602,67.849,--:--,--:--,43.709800948692,5.50647059913248,b26,Nv1,Arthur
05/06/22,15:38:00,23,5.839,17.927,--:--,--:--,43.7097172212667,5.5067398238653,extérieur Bd,RdC,Arthur
05/06/22,15:39:00,23,5.576,13.743,--:--,--:--,43.7098038942638,5.50673345302261,extérieur Bd,RdC,Arthur
05/06/22,15:40:00,23,2.219,5.045,--:--,--:--,43.7099073462156,5.5066858288632,extérieur Bd,RdC,Arthur
05/06/22,15:41:00,23,13.058,43.475,--:--,--:--,43.709981766525,5.50671337178179,extérieur Bd,RdC,Arthur
05/06/22,15:44:00,22,38.484,60.73,--:--,--:--,43.7098804447239,5.50689741394933,extérieur Bd,RdC,Arthur
05/06/22,15:47:00,23,19.461,7.223,--:--,--:--,43.7096947180578,5.50660911732413,extérieur Bd,RdC,Arthur
05/06/22,15:51:00,89,10.38,27.356,--:--,--:--,43.7093229229486,5.50648482957647,zone 2 espace Banc,RdC,Arthur
05/06/22,15:52:00,23,30.696,10.418,--:--,--:--,43.7092841626351,5.50651570447184,zone 2 espace Banc,RdC,Arthur
05/06/22,15:54:00,23,25.066,40.521,--:--,--:--,43.7090539813149,5.50669827688509,rang Cantine,RdC,Arthur
05/06/22,15:55:00,23,0.272,5.907,--:--,--:--,43.7091548751737,5.50664341532115,rang Cantine,RdC,Arthur
05/13/22,09:57:00,22,20.083,2.68,--:--,--:--,43.7099795222256,5.50661940262282,b14,RdC,Arthur
05/13/22,09:58:00,25,42.178,58.708,--:--,--:--,43.7099093086927,5.5065860268862,b14,RdC,Arthur
05/13/22,10:00:00,22,77.683,58.165,--:--,--:--,43.7099247671062,5.50653693350981,b14,RdC,Arthur
04/29/22,12:02:00,23,55.826,55.145,--:--,--:--,43.709829809296,5.50650052572817,bat B,RdC,Idrisse
04/29/22,12:18:00,23,2.47,8.949,--:--,--:--,43.7095358964905,5.50668853060756,C22,Nv1,Idrisse
04/29/22,12:33:00,24,19.056,24.026,--:--,--:--,43.7094055419436,5.50640546557986,hall,RdC,Idrisse
04/29/22,12:34:00,22,21.965,30.278,--:--,--:--,43.7094506538897,5.50634665630733,hall,RdC,Idrisse
04/29/22,12:35:00,23,31.358,62.648,--:--,--:--,43.7094557166817,5.50627061084043,hall,RdC,Idrisse
04/29/22,12:37:00,23,29.481,56.526,--:--,--:--,43.7095048965248,5.50629202841748,hall,RdC,Idrisse
04/29/22,12:39:00,24,46.58,114.151,--:--,--:--,43.7095048965248,5.50629202841748,hall,RdC,Idrisse
04/29/22,12:40:00,22,36.68,103.866,--:--,--:--,43.709560405297,5.50629079325617,hall,RdC,Idrisse
04/29/22,12:43:00,23,23.626,50.713,--:--,--:--,43.7095836367821,5.50636613502704,hall,RdC,Idrisse
04/29/22,12:45:00,25,44.376,103.178,--:--,--:--,43.7095836367821,5.50636613502704,hall,RdC,Idrisse
04/29/22,12:47:00,23,30.678,72.396,--:--,--:--,43.7096347482391,5.50630259294175,hall,RdC,Idrisse
04/29/22,12:48:00,23,23.98,72.154,--:--,--:--,43.7095196001815,5.50635321483435,hall,RdC,Idrisse
04/29/22,12:50:00,22,25.215,19.345,--:--,--:--,43.7095000211518,5.50644475127632,hall,RdC,Idrisse
04/29/22,12:51:00,23,30.807,62.58,--:--,--:--,43.7095721877556,5.50651505513869,hall,RdC,Idrisse
04/29/22,12:52:00,22,55.096,49.261,--:--,--:--,43.7095987114053,5.50659018248044,hall-coin Culture ,RdC,Idrisse
04/29/22,12:54:00,23,33.687,62.216,--:--,--:--,43.7096423228709,5.50670169007546,coin Culture ,RdC,Idrisse
04/29/22,12:58:00,23,29.813,0.495,--:--,--:--,43.709558149164,5.50671903074272,coin-culture,RdC,Idrisse
04/29/22,13:01:00,34,18.587,24.297,--:--,--:--,43.70957236201,5.50684348572656,dégagement n°4,RdC,Idrisse
05/02/22,07:44:00,23,12.091,6.882,--:--,--:--,43.7095205563175,5.50637505391722,bat A,RdC,Idrisse
05/02/22,07:45:00,23,11.479,11.79,--:--,--:--,43.7096973360707,5.50623864587277,bat A,RdC,Idrisse
